Etiqueta,# Muestras,Media,Mín,Máx,Desv. Estándar,% Error,Rendimiento,Kb/sec,Sent KB/sec,Media de Bytes
/vuce-zee-api-autorizacion/login/-24,700,94,0,1262,135.18,0.000%,1.19302,3.28,0.87,2815.0
/vuce-zee-api-autorizacion/auth-25,700,2651,0,16017,3422.44,0.000%,1.19073,7.03,4.79,6046.7
/vuce-zee-api/v1/login/token?token=&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-27,700,75,0,874,96.79,0.000%,1.19745,0.63,7.16,539.1
/vuce-zee-mf/-28,700,27,0,156,13.15,0.000%,1.19771,3.92,3.38,3353.3
/vuce-zee-api/v1/login/token?token=&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-29,700,72,0,809,104.89,0.000%,1.19754,0.63,7.17,540.9
/vuce-zee-api/v1/login/token?token=&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-30,700,66,0,868,94.48,0.000%,1.19758,0.64,4.56,548.9
/vuce-zee-api/v1/login/token?token=&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-31,700,68,0,937,99.04,0.000%,1.19768,0.64,4.56,548.4
/vuce-zee-api-configuracion/role/Usuario%20ZEE%20Demo-33,700,33,0,241,16.43,0.000%,1.19782,0.89,2.58,763.5
/vuce-zee-api/v1/personas/user-keycloack/ed260e2b-d5f5-4217-915b-aada7e3021f2-32,700,50,0,277,31.21,0.000%,1.19782,1.01,2.61,866.2
/vuce-zee-api-contrato/v1/contratos/buscar-por-usuario-34,700,34,0,214,23.86,0.000%,1.19788,0.35,2.63,297.2
/vuce-zee-api/v1/personas/imagen/5d192cae-37d3-45e4-af7f-20361ac8db70-35,700,48,0,212,25.85,0.000%,1.19786,11.55,2.56,9873.5
/vuce-zee-api-configuracion/v1/mensajeria/noleidos/5d192cae-37d3-45e4-af7f-20361ac8db70-37,700,32,0,162,17.78,0.000%,1.19791,0.34,2.58,292.9
/vuce-zee-api-configuracion/v1/notificaciones/noleidos/5d192cae-37d3-45e4-af7f-20361ac8db70-38,700,32,0,161,18.26,0.000%,1.19790,0.34,2.63,288.6
/vuce-zee-api-configuracion/tipos-usuarios-menu-roles/8b24c4aa-4432-e968-4d02-6d0a90f508af/c9d27f92-44f1-45e0-95c9-772b8482dba5-36,700,95,0,1122,63.06,0.000%,1.19780,46.39,2.67,39661.0
/v4/fullHashes:find-39,700,140,0,210,6.66,0.000%,1.19765,0.68,0.78,584.0
/vuce-zee-api-configuracion/v1/notificaciones/nuevanotificacion-41,700,30557,0,31137,307.21,0.000%,1.13776,0.42,0.77,373.9
/vuce-zee-api-configuracion/tipos-usuarios-menu-parametros-rol/parametros-49,604,77,0,1164,111.27,0.000%,1.07088,0.48,2.47,461.4
/vuce-zee-api-configuracion/v1/notificaciones/noleidos/5d192cae-37d3-45e4-af7f-20361ac8db70-48,604,36,0,185,26.07,0.000%,1.07091,0.30,2.35,285.0
/vuce-zee-api-configuracion/v1/mensajeria/noleidos/5d192cae-37d3-45e4-af7f-20361ac8db70-47,604,33,0,146,19.98,0.000%,1.07091,0.30,2.31,283.0
/v4/fullHashes:find-54,604,57,0,81,5.52,0.000%,1.07084,0.61,0.70,584.0
/vuce-zee-api/v1/maestros/find_by_prefix-51,604,36,0,212,20.65,0.000%,1.07089,0.86,2.30,820.5
/vuce-zee-api-ingreso/v1/anuncio-llegadas/buscar-anuncio-llegadas-53,604,71,0,1147,69.20,0.000%,1.07077,14.39,2.55,13758.0
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-50,604,36,0,418,37.70,0.000%,1.07083,1.04,2.34,991.8
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-52,604,33,0,338,21.41,0.000%,1.07080,1.04,2.34,997.9
/ajax/libs/font-awesome/5.5.0/webfonts/fa-solid-900.woff2-56,604,116,0,267,57.04,0.000%,1.07069,78.27,0.56,74856.7
/vuce-zee-api-ingreso/v1/anuncio-llegadas/buscar-anuncio-llegadas-58,604,38,0,221,17.48,0.000%,1.07086,1.36,2.57,1300.0
/vuce-zee-api-configuracion/v1/notificaciones/nuevanotificacion-55,604,30476,0,31007,133.06,0.000%,1.01593,0.35,0.69,350.9
/vuce-zee-api-configuracion/v1/mensajeria/noleidos/5d192cae-37d3-45e4-af7f-20361ac8db70-59,600,91,0,1187,144.62,0.000%,1.22428,0.53,2.64,440.2
/vuce-zee-api-configuracion/v1/notificaciones/noleidos/5d192cae-37d3-45e4-af7f-20361ac8db70-60,600,37,0,325,35.54,0.000%,1.22450,0.34,2.68,285.0
/vuce-zee-api-autorizacion/login/-62,600,31,0,160,19.62,0.000%,1.22424,3.16,0.91,2645.2
/vuce-zee-api-configuracion/v1/notificaciones/nuevanotificacion-61,600,30856,0,30993,73.88,0.000%,1.15201,0.38,0.78,338.0
Total,20244,3023,0,31137,8929.75,0.000%,32.15109,165.32,73.10,5265.4
